"indicator_code","unit","geo","time","value","year","month","day","frequency","estimate","db_source"
"forest_cover_data","percent","DK0","1/1/2015",18.872896194458,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DK0","1/1/2018",16.6534481048584,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DK0","1/1/2017",17.2516746520996,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE2","1/1/2018",37.4081344604492,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE2","1/1/2016",38.400032043457,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE2","1/1/2015",39.1921081542969,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE2","1/1/2019",35.0311279296875,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE2","1/1/2017",37.9082145690918,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE3","1/1/2015",27.9584312438965,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE3","1/1/2018",25.4982070922852,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE3","1/1/2017",26.1470909118652,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE3","1/1/2016",26.9591274261475,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE3","1/1/2019",23.8132858276367,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE8","1/1/2017",23.1090888977051,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE8","1/1/2015",25.4036655426025,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE8","1/1/2019",20.5357494354248,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE8","1/1/2018",22.2015399932861,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE8","1/1/2016",24.2380886077881,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","CZ0","1/1/2017",37.1998062133789,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","CZ0","1/1/2016",37.9725074768066,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","CZ0","1/1/2019",34.1703414916992,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","CZ0","1/1/2015",38.6084442138672,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","CZ0","1/1/2018",36.493350982666,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE5","1/1/2019",13.0592937469482,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE5","1/1/2016",15.4100217819214,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE5","1/1/2017",14.1960859298706,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE5","1/1/2015",16.6568851470947,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE5","1/1/2018",13.6504602432251,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE6","1/1/2016",20.065767288208,2016,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE6","1/1/2018",18.8672180175781,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE6","1/1/2019",17.5288791656494,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE6","1/1/2015",21.2046012878418,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","DE6","1/1/2017",18.8659400939941,2017,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","BG4","1/1/2019",44.6685905456543,2019,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","BG4","1/1/2015",46.4726066589355,2015,1,1,"Y","missing","harmonized_nighttime_light_data"
"forest_cover_data","percent","BG4","1/1/2018",45.4230003356934,2018,1,1,"Y","missing","harmonized_nighttime_light_data"
